num;NAME;Gl;Gb;RAJD;DECJD;P0;DM;S1400;R_LUM14;
num;;(deg);(deg);(deg);(deg);(s);(cm^-3pc);(mJy);(mJykpc^2);
2059;J1856+0404;37.128;0.745;284.110833;4.073889;0.420252;341.30;0.48;1.85e+01;
2060;J1856-0526;28.636;-3.575;284.091571;-5.449111;0.370483;130.50;0.40;6.43e+00;
2061;J1856+09;41.466;3.086;284.000000;9.000000;2.170710;193.40;*;*;
2062;B1854+00;34.417;-0.805;284.253367;0.954659;0.356929;82.39;0.92;5.80e+00;
2063;J1857+0143;35.168;-0.571;284.387533;1.729722;0.139760;249.00;0.74;1.55e+01;
2064;J1857+0210;35.586;-0.393;284.420417;2.182778;0.630983;783.00;0.30;1.58e+01;
2065;B1855+02;35.617;-0.390;284.431843;2.211420;0.415823;506.77;1.60;1.02e+02;
2066;J1857+0300;36.274;0.072;284.320458;3.007222;0.772678;691.00;0.05;2.22e+00;
2067;J1857+0526;38.438;1.187;284.316067;5.441306;0.349951;466.40;0.66;9.92e+01;
2068;J1857+0809;40.839;2.446;284.288792;8.151194;0.502924;282.00;0.14;2.42e+01;
2069;B1855+09;42.290;3.060;284.401627;9.721443;0.005362;13.31;5.10;7.34e+00;
2070;J1858+02;35.460;-0.547;284.500000;2.000000;0.197650;492.10;*;*;
2071;J1858+0215;35.725;-0.493;284.572625;2.260556;0.745828;702.00;0.22;1.15e+01;
2072;J1858+0319;36.714;-0.094;284.670333;3.322639;0.867444;284.00;0.06;1.37e+00;
2073;J1858+0346;37.083;0.182;284.593167;3.777167;0.256844;386.00;0.19;5.73e+00;
2074;J1858-0736;26.964;-5.079;284.684583;-7.616667;0.551059;194.00;0.30;3.08e+01;
2075;J1858-2216;13.581;-11.393;284.574497;-22.282333;0.002384;26.63;*;*;
2076;J1859+00;34.401;-1.587;284.941667;0.583333;0.559634;420.00;4.80;2.84e+02;
2077;J1859+0601;39.245;0.903;284.940667;6.029472;1.044313;276.00;0.30;1.24e+01;
2078;J1859+0603;39.270;0.932;284.925546;6.065139;0.508561;378.60;0.16;1.30e+01;
2079;J1859+1526;47.637;5.181;284.934954;15.436389;0.933972;97.45;*;*;
2080;J1859+7654;108.364;25.911;284.900103;76.915454;1.393729;47.25;*;*;
2081;J1900-0051;33.238;-2.467;285.194350;-0.852333;0.385194;136.80;0.45;8.05e+00;
2082;J1900-0134;32.553;-2.720;285.108417;-1.577222;1.832331;179.00;*;*;
2083;J1900+0227;36.170;-0.925;285.160833;2.458889;0.374262;201.10;0.33;6.74e+00;
2084;J1900+0308;36.798;-0.658;285.210645;3.140022;0.004909;249.90;0.10;2.30e+00;
2085;J1900+0438;38.067;0.169;285.055625;4.646333;0.312314;627.00;0.12;5.86e+00;
2086;J1900+0634;39.808;0.995;285.116808;6.572472;0.389869;323.40;0.24;1.77e+01;
2087;J1900-0933;25.413;-6.346;285.129958;-9.563361;1.423889;189.00;0.40;7.52e+01;
2088;B1857-26;10.342;-13.451;285.198258;-26.012167;0.612209;37.99;15.00;7.35e+00;
2089;J1900+30;61.757;11.802;285.075000;30.883333;0.602227;71.84;*;*;
2090;B1851-79;314.322;-27.065;285.101667;-79.863389;1.279193;39.00;*;*;
2091;J1901+00;34.469;-2.048;285.383333;0.433333;0.777662;345.50;0.35;1.92e+01;
2092;J1901+0124;35.381;-1.677;285.468937;1.413694;0.318817;314.40;0.30;1.31e+01;
2093;B1859+01;35.818;-1.367;285.392869;1.943949;0.288219;105.39;0.38;3.96e+00;
2094;J1901+0234;36.370;-1.048;285.362208;2.580944;0.885240;404.00;0.14;7.92e+00;
2095;J1901+0254;36.643;-0.855;285.315292;2.911389;1.299693;185.00;0.58;1.07e+01;
2096;J1901+0300;36.811;-0.974;285.498403;3.006479;0.007797;253.89;0.11;3.17e+00;
2097;J1901-0312;31.192;-3.646;285.315312;-3.208194;0.355725;106.40;0.23;3.27e+00;
2098;J1901-0315;31.152;-3.669;285.318042;-3.253972;0.801693;242.60;0.09;6.43e+00;
2099;J1901+0320;36.999;-0.613;285.262542;3.338333;0.636584;393.00;0.89;3.09e+01;
2100;B1859+03;37.213;-0.637;285.382421;3.518325;0.655450;402.08;4.20;2.06e+02;
2101;J1901+0355;37.580;-0.444;285.378375;3.933028;0.554756;547.00;0.15;6.69e+00;
2102;J1901+0413;37.806;-0.232;285.292917;4.230833;2.663080;352.00;1.20;3.42e+01;
2103;J1901+0435;38.167;-0.148;285.384167;4.589722;0.690576;1042.60;4.24;4.49e+02;
2104;J1901+0459;38.490;0.087;285.322792;4.985222;0.877044;1108.00;0.12;1.75e+01;
2105;J1901+0510;38.737;0.025;285.491042;5.176111;0.614757;429.00;0.66;2.31e+01;
2106;J1901+0621;39.687;0.756;285.274833;6.355278;0.832002;94.00;0.47;4.06e+00;
2107;B1859+07;40.569;1.056;285.412236;7.276335;0.643999;252.81;0.90;1.04e+01;
2108;J1901-0906;25.979;-6.441;285.470870;-9.103096;1.781928;72.68;3.50;1.29e+01;
2109;J1901+11;43.811;2.898;285.250000;11.000000;0.409140;268.90;*;*;
2110;J1901+1306;45.786;3.683;285.453208;13.113417;1.830857;75.10;*;*;
2111;J1901-1740;18.138;-10.071;285.325125;-17.666667;1.956858;24.40;0.30;2.38e-01;
2112;J1902+02;35.917;-1.436;285.500000;2.000000;0.415320;281.20;*;*;
2113;J1902+0248;36.738;-1.249;285.709417;2.815556;1.223777;272.00;0.17;6.10e+00;
2114;J1902-0340;30.958;-4.209;285.711250;-3.671667;1.524672;114.00;0.22;3.61e+00;
2115;B1900+05;39.501;0.210;285.677585;5.940533;0.746577;177.49;1.20;1.56e+01;
2116;B1900+06;39.814;0.336;285.709488;6.275947;0.673503;502.90;1.60;7.84e+01;
2117;J1902+0723;40.742;0.984;285.556417;7.397500;0.487813;105.00;0.17;1.89e+00;
2118;J1902-1036;24.716;-7.291;285.676663;-10.603611;0.786814;91.00;0.13;1.87e+00;
2119;J1902-5105;345.650;-22.379;285.511868;-51.099158;0.001742;36.25;1.20;3.27e+00;
2120;J1902-70;325.327;-26.264;285.500000;-70.000000;0.003600;19.50;*;*;
2121;B1900+01;35.727;-1.955;285.874942;1.594036;0.729307;245.17;5.50;5.99e+01;
2122;J1903-0258;31.659;-4.038;285.876429;-2.971000;0.301459;113.00;0.14;2.29e+00;
2123;J1903+0327;37.336;-1.014;285.774138;3.455336;0.002150;297.52;1.30;4.87e+01;
2124;J1903+0415;38.032;-0.628;285.750000;4.250000;1.151390;473.50;*;*;
2125;J1903+0601;39.650;0.109;285.836975;6.026111;0.374117;388.00;0.26;9.02e+00;
2126;B1900-06;28.479;-5.679;285.908083;-6.539428;0.431887;195.61;*;*;
2127;J1903+0654;40.502;0.388;285.980333;6.910944;0.791232;329.00;0.11;3.86e+00;
2128;J1903-0848;26.382;-6.601;285.796963;-8.815944;0.887325;66.99;*;*;
2129;J1903+0925;42.743;1.543;285.979917;9.431944;0.357155;162.00;0.20;7.84e+00;
2130;J1903+2225;54.363;7.427;285.970625;22.420083;0.651185;109.20;*;*;
2131;J1903-7051;324.391;-26.508;285.911640;-70.862073;0.003598;19.66;0.60;5.19e-01;
2132;J1904+0004;34.450;-2.811;286.052992;0.068136;0.139525;233.61;2.90;1.17e+02;
2133;J1904-0150;32.828;-3.841;286.231479;-1.842361;0.379387;162.20;0.09;2.53e+00;
2134;J1904+0412;38.163;-0.988;286.130758;4.201639;0.071095;185.90;0.23;4.82e+00;
2135;J1904+0451;38.806;-0.787;286.247437;4.865265;0.006092;182.71;0.12;2.27e+00;
2136;J1904+0738;41.180;0.680;286.031387;7.647692;0.208958;278.32;0.23;8.70e+00;
2137;J1904+0800;41.498;0.863;286.014583;8.014611;0.263345;438.80;0.36;4.33e+01;
2138;B1901+10;43.433;1.865;286.010375;10.192944;1.856570;135.00;0.58;1.75e+01;
2139;J1904-1224;23.291;-8.490;286.138673;-12.400366;0.750808;118.23;0.30;1.59e+01;
2140;J1904-1629;19.590;-10.332;286.214042;-16.488611;1.541412;145.00;0.17;1.06e+02;
2141;B1902-01;33.690;-3.551;286.365564;-0.944710;0.643181;229.13;0.70;4.09e+01;
2142;J1905+0154A;36.208;-2.201;286.314167;1.909167;0.003193;193.69;0.02;4.80e+00;
2143;J1905+0400;38.095;-1.289;286.367806;4.003023;0.003784;25.69;0.05;5.62e-02;
2144;J1905+0600;39.838;-0.277;286.268125;6.016639;0.441210;730.10;0.42;3.25e+01;
2145;J1905+0616;40.069;-0.169;286.278537;6.271306;0.989706;256.05;0.51;1.25e+01;
2146;B1903+07;40.944;0.065;286.473426;7.155379;0.648040;245.34;1.90;4.71e+01;
2147;J1905+0902;42.555;1.056;286.331396;9.042358;0.218253;433.40;0.10;1.29e+01;
2148;J1906+0055;35.505;-3.000;286.702835;0.918857;0.002790;126.83;0.10;2.01e+00;
2149;J1906+0414;38.478;-1.510;286.740804;4.241511;1.043362;349.00;0.23;2.33e+01;
2150;J1906+0509;39.291;-1.083;286.735404;5.159889;0.397590;99.50;0.07;6.68e-01;
2151;B1904+06;40.604;-0.304;286.646854;6.684139;0.267275;472.80;2.80;1.37e+02;
2152;J1906+0649;40.690;-0.152;286.549875;6.830028;1.286564;249.00;0.30;7.41e+00;
2153;J1906+0722;41.216;0.031;286.630000;7.382167;0.111524;*;*;*;
2154;J1906+0725;41.188;0.162;286.500000;7.416667;1.536510;480.40;0.05;2.50e+00;
2155;J1906+0746;41.598;0.147;286.703583;7.773861;0.144073;217.75;0.55;3.01e+01;
2156;J1906+0912;42.840;0.884;286.618583;9.215722;0.775345;265.00;0.32;1.76e+01;
2157;J1906+1854;51.501;5.251;286.686292;18.902361;1.019093;156.77;*;*;
2158;J1907+0249;37.306;-2.323;286.925125;2.828056;0.351879;261.00;0.46;3.52e+01;
2159;J1907+0255;37.339;-2.192;286.824583;2.917417;0.618761;257.00;0.14;8.94e+00;
2160;J1907+0345;38.075;-1.796;286.810596;3.752944;0.240153;311.70;0.17;1.53e+01;
2161;J1907+05;39.156;-1.170;286.750000;5.000000;0.168680;456.70;*;*;
2162;J1907+0534;39.717;-0.988;286.847250;5.581389;1.138403;524.00;0.36;5.05e+01;
2163;J1907+0602;40.182;-0.894;286.978083;6.038028;0.106633;82.10;0.00;1.91e-02;
2164;J1907+0631;40.515;-0.484;286.765900;6.521917;0.323648;428.60;0.25;2.89e+00;
2165;J1907+0731;41.500;-0.211;286.978292;7.522750;0.363676;239.80;0.35;8.72e+00;
2166;J1907+0740;41.613;-0.102;286.933825;7.672944;0.574698;332.00;0.41;1.38e+01;
2167;J1907+0859;42.707;0.661;286.757971;8.995500;1.527042;190.00;0.07;1.74e+00;
2168;J1907+0918;43.024;0.730;286.843504;9.308544;0.226107;357.90;0.20;1.35e+01;
2169;J1907+1149;45.290;1.832;286.907417;11.826972;1.420160;202.80;0.16;8.89e+00;
2170;B1904+12;46.099;2.373;286.794583;12.793306;0.827097;257.00;*;*;
2171;J1907-1532;20.700;-10.413;286.778250;-15.537472;0.632235;72.60;*;*;
2172;B1905+39;70.948;14.203;286.894400;40.034919;1.235757;30.97;1.80;1.09e+01;
2173;J1908+0457;39.267;-1.468;287.067292;4.961389;0.846793;360.00;0.93;1.18e+02;
2174;J1908+0500;39.293;-1.403;287.021508;5.015125;0.291021;201.42;0.79;2.69e+01;
2175;J1908+0734;41.585;-0.270;287.070875;7.570656;0.212353;11.10;0.54;2.42e-01;
2176;J1908+0833;42.469;0.171;287.087333;8.558750;0.512111;700.10;0.20;2.56e+01;
2177;J1908+0839;42.560;0.229;287.077125;8.666444;0.185397;512.10;0.49;3.35e+01;
2178;J1908+0909;42.972;0.494;287.030987;9.153444;0.336555;467.50;0.22;1.75e+01;
2179;B1906+09;43.173;0.361;287.244833;9.270556;0.830270;249.80;0.23;7.11e+00;
2180;J1908+2351;56.144;7.112;287.133083;23.861639;0.377578;101.69;*;*;
2181;B1907+00;35.123;-3.977;287.396907;0.132714;1.016948;112.79;0.87;1.65e+01;
2182;B1907+02;37.605;-2.713;287.409627;2.914076;0.989831;171.73;0.63;1.28e+01;
2183;J1909+0616;40.620;-1.210;287.463375;6.281056;0.755993;352.00;0.33;3.02e+01;
2184;J1909+0641;40.941;-0.940;287.371050;6.690500;0.741762;36.70;0.11;1.98e-01;
2185;J1909+0749;41.909;-0.340;287.284167;7.825556;0.237161;539.36;0.23;1.55e+01;
2186;J1909+0912;43.164;0.258;287.332958;9.214917;0.222949;421.50;0.40;2.32e+01;
2187;B1907+10;44.832;0.992;287.452891;11.034263;0.283641;149.98;3.20;7.37e+01;
2188;J1909+1148;45.494;1.416;287.380746;11.816628;0.448945;199.80;0.09;4.58e+00;
2189;J1909+1450;48.181;2.827;287.362333;14.849444;0.996108;119.50;*;*;
2190;J1909+1859;51.852;4.749;287.327517;18.986317;0.542451;64.52;*;*;
2191;J1909+21;53.722;5.639;287.383333;21.050000;0.002560;62.00;*;*;
2192;J1909-3744;359.731;-19.596;287.447644;-37.737352;0.002947;10.39;2.50;3.25e+00;
2193;J1910-0112;34.009;-4.736;287.565417;-1.201667;1.360603;178.00;0.07;4.60e+00;
2194;J1910+0225;37.229;-3.057;287.543162;2.423222;0.337855;209.00;0.60;3.77e+01;
2195;B1907-03;32.280;-5.681;287.623721;-3.164944;0.504606;205.53;0.55;1.15e+02;
2196;B1907+03;38.606;-2.339;287.537766;3.974451;2.330263;82.93;1.50;1.23e+01;
2197;J1910+0517;39.838;-1.835;287.657946;5.298917;0.308048;300.00;0.50;6.07e+01;
2198;J1910+0534;40.056;-1.668;287.610458;5.569167;0.452867;484.00;0.41;1.85e+02;
2199;J1910+0714;41.520;-0.870;287.577487;7.236611;2.712423;124.06;0.36;4.88e+00;
2200;J1910+0728;41.740;-0.772;287.591996;7.476969;0.325415;283.70;0.87;3.38e+01;
2201;J1910+1027;44.335;0.682;287.500000;10.450000;0.531470;705.70;0.06;1.68e+01;
2202;B1907+12;46.205;1.591;287.556413;12.527829;1.441742;258.64;0.28;1.86e+01;
2203;J1910+1256;46.564;1.795;287.540423;12.940405;0.004984;30.07;0.50;8.71e-01;
2204;J1910+56;87.575;19.955;287.675000;56.916667;0.341900;20.75;*;*;
2205;J1910-5959A;336.525;-25.730;287.928148;-59.974140;0.003266;33.70;0.21;4.35e+00;
2206;J1910-5959B;336.494;-25.628;287.716898;-59.983573;0.008358;33.28;0.05;1.33e-01;
2207;J1910-5959C;336.464;-25.662;287.773147;-60.016583;0.005277;33.21;0.24;6.38e-01;
2208;J1910-5959D;336.493;-25.629;287.718401;-59.984855;0.009035;33.28;0.05;1.33e-01;
2209;J1910-5959E;336.494;-25.628;287.717322;-59.983913;0.004572;33.31;0.07;1.86e-01;
2210;B1908+00A;36.111;-3.918;287.796207;1.036039;0.003619;202.68;*;*;
2211;J1911+0101B;36.109;-3.926;287.802385;1.030678;0.005384;196.69;*;*;
2212;J1911+09;43.163;-0.207;287.750000;9.000000;0.273710;334.70;*;*;
2213;J1911+10;44.050;0.256;287.750000;10.000000;0.190890;446.20;*;*;
2214;J1911-1114;25.137;-9.579;287.955343;-11.239578;0.003626;31.02;0.50;5.72e-01;
2215;J1911+1347;47.518;1.809;287.980015;13.792877;0.004626;30.99;0.08;1.48e-01;
2216;J1911+1758;51.238;3.738;287.980792;17.979386;0.460406;48.98;*;*;
2217;B1910+10;44.794;0.152;288.193042;10.611556;0.409349;147.00;0.22;3.79e+00;
2218;B1910+20;54.086;4.989;288.180580;21.076091;2.232969;88.60;0.80;9.09e+00;
2219;J1912+2525;57.933;7.042;288.077608;25.417256;0.621976;37.85;*;*;
2220;B1911-04;31.307;-7.124;288.475723;-4.679911;0.825936;89.39;6.80;1.11e+02;
2221;J1913+0446;39.736;-2.790;288.461750;4.768333;1.616130;109.10;0.48;9.04e+00;
2222;J1913+0617;40.983;-1.903;288.250000;6.283333;0.005030;155.80;*;*;
2223;J1913+0657;41.644;-1.712;288.387167;6.956750;1.257181;142.00;0.05;1.29e+00;
2224;J1913+0832;42.980;-0.862;288.252083;8.534750;0.134409;355.20;0.90;6.05e+01;
2225;J1913+0904;43.502;-0.684;288.337754;9.079278;0.163246;95.30;0.40;3.60e+00;
2226;B1911+09;44.034;-0.553;288.469583;9.611611;1.241965;157.00;0.14;2.64e+00;
2227;J1913+1000;44.285;-0.194;288.264958;10.000667;0.837148;422.00;0.53;3.12e+01;
2228;J1913+1011;44.485;-0.167;288.334754;10.189714;0.035909;178.80;0.90;1.91e+01;
2229;J1913+1050;45.090;0.081;288.397350;10.840722;0.190067;231.10;0.06;1.78e+00;
2230;J1913+1102;45.250;0.194;288.371059;11.034928;0.027285;338.96;0.02;1.02e+00;
2231;J1913+1103;45.208;0.306;288.250000;11.050000;0.923910;628.90;0.09;1.33e+01;
2232;J1913+1145;45.920;0.476;288.432833;11.759194;0.306069;637.00;0.43;8.15e+01;
2233;J1913+1330;47.421;1.381;288.324875;13.509106;0.923391;175.64;*;*;
2234;B1911+13;47.881;1.592;288.351470;14.014600;0.521473;145.05;1.20;3.32e+01;
2235;J1913+3732;69.097;12.128;288.366196;37.536750;0.851079;72.33;0.38;2.18e+01;
2236;J1914+0219;37.633;-4.037;288.599142;2.329944;0.457527;233.80;1.60;3.19e+02;
2237;J1914+0631;41.352;-2.071;288.571833;6.532306;0.693811;58.00;0.26;8.24e-01;
2238;J1914+0659;41.785;-1.846;288.573529;7.019722;0.018512;225.30;0.33;2.37e+01;
2239;J1914+08;43.319;-1.045;288.575000;8.750000;0.440048;285.00;*;*;
2240;B1911+11;45.623;0.199;288.542167;11.367694;0.600997;100.00;0.55;5.42e+00;
2241;J1915+0227;37.825;-4.117;288.758842;2.463269;0.317306;192.60;0.40;4.23e+01;
2242;J1915+0738;42.466;-1.803;288.853333;7.642056;1.542704;39.00;0.34;6.66e-01;
2243;J1915+0752;42.623;-1.614;288.758083;7.869222;2.058314;105.30;0.21;2.68e+00;
2244;J1915+0838;43.337;-1.295;288.807792;8.649917;0.342777;358.00;0.29;3.41e+01;
2245;B1913+10;44.707;-0.651;288.874962;10.162047;0.404552;241.69;2.00;9.80e+01;
2246;J1915-11;25.244;-10.394;288.750000;-11.500000;2.177000;91.06;*;*;
2247;J1915+1144;46.041;0.189;288.750000;11.733333;0.173650;338.30;0.08;4.17e+00;
2248;J1915+1149;46.115;0.228;288.750000;11.816667;0.100040;702.10;*;*;
2249;J1915+1410;48.275;1.200;288.897567;14.180972;0.297494;273.70;0.13;6.81e+00;
2250;B1913+16;49.968;2.122;288.866664;16.107607;0.059030;168.77;0.90;2.48e+01;
2251;B1913+167;50.552;2.468;288.829624;16.785688;1.616231;62.57;*;*;
2252;J1916+0748;42.772;-2.047;289.214583;7.800000;0.541752;304.00;2.80;3.89e+02;
2253;J1916+0844;43.538;-1.493;289.079504;8.735278;0.439995;339.40;0.44;5.33e+01;
2254;J1916+0852;43.674;-1.448;289.102500;8.876667;2.182746;295.00;0.13;1.15e+01;
2255;B1914+09;44.556;-1.019;289.134769;9.857216;0.270254;60.95;1.60;5.78e+00;
2256;J1916+1023;45.031;-0.790;289.153792;10.384167;1.618339;329.80;0.36;2.16e+01;
2257;B1913+105;45.099;-0.638;289.048833;10.514833;0.628970;387.20;0.22;1.46e+01;
2258;J1916+1225;46.811;0.225;289.083521;12.431650;0.227387;265.31;0.09;3.96e+00;
2259;B1914+13;47.576;0.451;289.244459;13.213894;0.281842;237.01;1.20;2.43e+01;
2260;J1916-2939;8.245;-18.070;289.136254;-29.657722;1.248617;38.34;*;*;
2261;J1916+32;64.621;9.417;289.025000;32.400000;1.137400;83.99;*;*;
2262;J1917+0834;43.575;-1.892;289.453554;8.581842;2.129665;29.18;0.31;4.69e-01;
2263;B1915+13;48.260;0.624;289.415777;13.899188;0.194631;94.54;6.80;2.35e+02;
2264;J1917+1737;51.528;2.418;289.349900;17.625444;0.334725;208.00;0.05;1.44e+00;
2265;B1915+22;55.785;4.553;289.434283;22.380211;0.425897;134.75;0.36;8.86e+00;
2266;J1918-0642;30.027;-9.123;289.700136;-6.709695;0.007646;26.46;0.58;7.16e-01;
2267;J1918-1052;26.226;-10.963;289.701029;-10.879550;0.798693;62.73;*;*;
2268;J1918+1310;47.650;0.209;289.500000;13.166667;0.856740;247.40;*;*;
2269;B1916+14;49.096;0.866;289.598493;14.751667;1.181023;27.20;1.00;1.69e+00;
2270;J1918+1541;49.894;1.360;289.532083;15.687556;0.370883;13.00;*;*;
2271;B1917+00;36.506;-6.151;289.961131;0.361034;1.272260;90.31;0.80;2.77e+01;
2272;J1919+0134;37.582;-5.563;289.931750;1.582361;1.603984;191.90;2.10;4.34e+02;
2273;J1919+1314;47.895;-0.088;289.887442;13.243694;0.571400;613.40;0.22;3.80e+01;
2274;J1919+1645;50.954;1.642;289.788512;16.756311;0.562790;208.00;0.16;4.68e+00;
2275;J1919+1745;51.897;1.987;289.930592;17.751053;2.081343;142.30;0.19;3.18e+00;
2276;J1920-0950;27.417;-10.977;290.233042;-9.833611;1.037824;93.00;0.20;7.66e+00;
2277;J1920+1040;45.784;-1.590;290.230750;10.675278;2.215802;304.00;0.57;5.87e+01;
2278;J1920+1110;46.152;-1.199;290.055458;11.183056;0.509886;182.00;0.39;1.47e+01;
2279;B1918+26;60.068;6.027;290.159894;26.844000;0.785522;27.71;*;*;
2280;J1921+0137;37.825;-5.938;290.376282;1.623761;0.002496;104.92;*;*;
2281;J1921-05;31.481;-9.034;290.266667;-5.385556;2.227590;98.00;*;*;
2282;J1921+0812;43.710;-2.934;290.448767;8.214406;0.210648;84.00;0.66;5.55e+00;
2283;B1919+14;49.058;0.021;290.350666;14.321409;0.618183;91.64;0.68;5.37e+00;
2284;J1921+1544;50.350;0.609;290.443635;15.738183;0.143576;385.00;0.21;1.72e+01;
2285;J1921+16;50.494;0.896;290.250000;16.000000;0.936430;204.70;*;*;
2286;B1918+19;53.869;2.672;290.265833;19.812407;0.821035;153.85;1.70;3.17e+01;
2287;B1919+20;54.172;2.621;290.464988;20.055778;0.760681;101.00;*;*;
2288;B1919+21;55.777;3.501;290.436729;21.883958;1.337302;12.44;18.80;1.69e+00;
2289;J1922+1131;46.762;-1.601;290.709458;11.532917;0.562074;335.00;0.13;1.43e+01;
2290;J1922+1733;52.080;1.230;290.721742;17.556519;0.236171;238.00;1.16;3.32e+01;
2291;B1920+20;54.417;2.678;290.533362;20.299255;1.172763;203.31;*;*;
2292;B1920+21;55.278;2.935;290.723049;21.178324;1.077924;217.09;1.40;2.24e+01;
2293;J1922+58;89.671;19.073;290.500000;58.466667;0.529623;53.00;*;*;
2294;B1921+17;51.707;0.965;290.782708;17.102611;0.547209;142.50;0.41;6.46e+00;
2295;J1923+2515;58.946;4.749;290.843719;25.261276;0.003788;18.86;0.22;3.17e-01;
2296;J1923+4243;74.715;12.643;290.813503;42.721845;0.595193;52.99;*;*;
2297;J1924+1628;51.245;0.481;291.000000;16.466667;0.375090;542.90;0.09;1.02e+01;
2298;J1924+1631;51.405;0.318;291.228667;16.530222;2.935186;518.50;0.09;8.91e+00;
2299;J1924+1639;51.422;0.562;291.012965;16.661321;0.158043;208.00;0.21;5.30e+00;
2300;J1924+17;51.715;0.733;291.000000;17.000000;0.758430;527.40;*;*;
2301;B1922+20;55.022;2.328;291.166667;20.667500;0.237790;213.00;*;*;
2302;J1925+1720;52.179;0.590;291.362629;17.340919;0.075659;223.30;0.07;1.79e+00;
2303;J1925+19;53.697;1.412;291.358333;19.066667;1.916353;328.00;*;*;
2304;B1923+04;40.980;-5.674;291.601962;4.525457;1.074078;102.24;*;*;
2305;J1926-0652;30.751;-10.936;291.654625;-6.878611;1.608816;84.70;0.90;2.44e+01;
2306;J1926+0737;43.739;-4.256;291.640583;7.618667;0.318062;159.00;0.11;8.36e+00;
2307;B1924+14;49.923;-1.039;291.738441;14.582038;1.324922;211.41;0.48;1.53e+01;
2308;J1926+1613;51.252;-0.060;291.500000;16.216667;0.308300;32.90;*;*;
2309;B1924+16;51.859;0.063;291.688845;16.809106;0.579823;176.88;1.30;4.68e+01;
2310;B1924+19;54.158;1.407;291.595083;19.469917;1.346012;445.00;*;*;
2311;J1926+2016;54.851;1.802;291.575267;20.266981;0.299072;247.00;0.12;4.32e+00;
2312;J1927+0911;45.224;-3.705;291.856783;9.184917;0.290305;202.70;0.16;1.91e+01;
2313;B1925+18;53.718;0.956;291.793425;18.869028;0.482766;254.00;0.44;1.24e+01;
2314;B1925+188;53.811;0.941;291.854042;18.943556;0.298313;99.00;0.55;5.29e+00;
2315;B1925+22;56.983;2.730;291.783667;22.582583;1.431066;180.00;*;*;
2316;J1928+1443;50.178;-1.220;292.028292;14.719806;1.010739;101.00;0.17;1.61e+00;
2317;J1928+15;50.640;-1.030;292.083333;15.216667;0.403000;242.00;*;*;
2318;J1928+1746;52.931;0.114;292.177304;17.774894;0.068730;176.68;0.28;5.26e+00;
2319;J1928+1923;54.281;1.016;292.021513;19.392033;0.817330;476.00;0.64;7.14e+01;
2320;J1929+00;37.687;-8.253;292.366667;0.433333;1.166900;33.00;*;*;
2321;J1929+1357;49.633;-1.810;292.294250;13.959972;0.866927;150.70;2.20;5.01e+01;
2322;J1929+16;51.747;-0.692;292.325000;16.350000;0.529681;12.00;*;*;
2323;B1926+18;53.852;0.461;292.319917;18.749861;1.220470;112.00;*;*;
2324;J1929+19;54.173;0.568;292.383333;19.083333;0.339215;527.00;*;*;
2325;J1929+1955;54.879;1.018;292.323214;19.918864;0.257832;281.00;0.42;1.83e+01;
2326;J1929+2121;56.117;1.751;292.267663;21.356300;0.723599;66.00;0.23;1.62e+00;
2327;J1929+3817;71.174;9.689;292.279225;38.299306;0.814215;93.40;*;*;
2328;J1929+62;93.758;19.635;292.250000;62.266667;1.456004;67.70;*;*;
2329;B1927+13;49.124;-2.319;292.503946;13.269750;0.760032;207.30;0.18;7.24e+00;
2330;J1930+14;49.764;-1.966;292.500000;14.000000;0.425710;209.20;0.04;1.41e+00;
2331;J1930+17;52.847;-0.481;292.683333;17.416667;1.609690;201.00;0.12;2.61e+00;
2332;J1930-1852;19.976;-16.873;292.623815;-18.862853;0.185520;42.85;*;*;
2333;J1930+1852;54.096;0.265;292.625542;18.870583;0.136855;308.00;0.06;2.94e+00;
2334;J1931+1439;50.539;-2.005;292.918471;14.660750;1.779226;243.00;0.08;3.00e+00;
2335;B1929+15;51.406;-1.599;292.982125;15.615972;0.314355;140.00;0.36;5.79e+00;
2336;J1931+1952;55.134;0.451;292.982767;19.869861;0.501123;441.00;0.13;1.17e+01;
2337;J1931+30;64.506;5.674;292.866667;30.583333;0.582126;56.00;*;*;
2338;J1932-01;36.604;-9.592;293.062500;-1.133333;0.593700;35.50;*;*;
2339;B1929+10;47.382;-3.885;293.058571;10.992606;0.226519;3.18;28.70;2.76e+00;
2340;J1932+1500;50.970;-2.071;293.192946;15.006167;1.864332;90.50;0.19;1.54e+00;
2341;J1932+17;52.628;-0.947;293.000000;17.000000;0.041820;53.20;*;*;
2342;J1932+1916;54.661;0.083;293.082083;19.277500;0.208215;*;0.00;*;
2343;B1929+20;55.575;0.639;293.033431;20.346226;0.268217;211.15;1.20;3.00e+01;
2344;B1930+22;57.356;1.554;293.094758;22.347635;0.144470;219.20;1.20;1.43e+02;
2345;J1932-3655;2.072;-23.546;293.025625;-36.917250;0.571420;59.88;0.70;3.16e+01;
2346;J1933+0758;44.845;-5.565;293.330862;7.968614;0.437454;165.02;*;*;
2347;B1930+13;49.351;-3.127;293.343871;13.080547;0.928324;177.01;0.42;1.55e+01;
2348;J1933+1726;53.179;-1.021;293.345762;17.447113;0.021507;156.90;0.04;6.63e-01;
2349;B1931+24;59.478;2.394;293.407637;24.611010;0.813690;106.03;*;*;
